,timestamp,open,high,low,close,volume
0,2022-05-13 00:00:00,0.3636,0.39,0.24,0.24578,120489341
1,2022-05-12 23:00:00,0.44296,0.44494,0.317,0.36351,80267069
2,2022-05-12 22:00:00,0.4491,0.4745,0.39176,0.443,69709578
3,2022-05-12 21:00:00,0.4256,0.516,0.37653,0.44694,157842916
4,2022-05-12 20:00:00,0.38132,0.435,0.367,0.42491,80807998
5,2022-05-12 19:00:00,0.35821,0.41,0.3,0.38228,92393215
6,2022-05-12 18:00:00,0.3763,0.4428,0.35117,0.36014,85336923
7,2022-05-12 17:00:00,0.3406,0.3768,0.29,0.37674,80861956
8,2022-05-12 16:00:00,0.39095,0.39812,0.26659,0.34032,245296952
9,2022-05-12 15:00:00,0.44934,0.4669,0.36616,0.39297,117933998
10,2022-05-12 14:00:00,0.6176,0.62,0.384,0.4499,167697237
11,2022-05-12 13:00:00,0.63143,0.66,0.55,0.6176,128819725
12,2022-05-12 12:00:00,0.58414,0.639,0.52,0.63143,132791923
13,2022-05-12 11:00:00,0.427,0.5875,0.4234,0.58405,95288741
14,2022-05-12 10:00:00,0.41248,0.48775,0.34176,0.42776,158287137
15,2022-05-12 09:00:00,0.59853,0.6149,0.4005,0.41199,128148040
16,2022-05-12 08:00:00,0.61956,0.67035,0.56111,0.59853,106117653
17,2022-05-12 07:00:00,0.51787,0.638,0.45,0.6195,113055307
18,2022-05-12 06:00:00,0.5019,0.599,0.49388,0.51871,86128824
19,2022-05-12 05:00:00,0.5951,0.615,0.4505,0.50198,93168599
20,2022-05-12 04:00:00,0.6425,0.644,0.56379,0.5951,62698532
21,2022-05-12 03:00:00,0.59659,0.658,0.5016,0.6425,116123328
22,2022-05-12 02:00:00,0.7229,0.7284,0.58,0.59659,87459153
23,2022-05-12 01:00:00,0.77589,0.789,0.675,0.723,54146669
24,2022-05-12 00:00:00,0.7604,0.785,0.72332,0.7751,39564741
25,2022-05-11 23:00:00,0.749,0.787,0.73702,0.76049,46406983
26,2022-05-11 22:00:00,0.7453,0.7808,0.7002,0.749,76029850
27,2022-05-11 21:00:00,0.6855,0.7477,0.67524,0.746,86549306
28,2022-05-11 20:00:00,0.66,0.6879,0.6285,0.6855,57023243
29,2022-05-11 19:00:00,0.6489,0.66248,0.60324,0.65973,81003031
30,2022-05-11 18:00:00,0.66931,0.703,0.63,0.6489,97809622
31,2022-05-11 17:00:00,0.64946,0.698,0.56011,0.67,147878877
32,2022-05-11 16:00:00,0.54873,0.6499,0.511,0.6499,176215493
33,2022-05-11 15:00:00,0.49397,0.55,0.42883,0.54994,151507622
34,2022-05-11 14:00:00,0.46148,0.56085,0.45,0.494,218980223
35,2022-05-11 13:00:00,0.28986,0.492,0.2876,0.46301,232461831
36,2022-05-11 12:00:00,0.437,0.46,0.2539,0.28976,218695981
37,2022-05-11 11:00:00,0.4745,0.4756,0.3874,0.437,165287251
38,2022-05-11 10:00:00,0.4719,0.6097,0.4417,0.475,265236652
39,2022-05-11 09:00:00,0.4995,0.5034,0.3922,0.4719,208541051
40,2022-05-11 08:00:00,0.376,0.53,0.36,0.5,312307503
41,2022-05-11 07:00:00,0.5082,0.5082,0.225,0.376,456446263
42,2022-05-11 06:00:00,0.6988,0.7057,0.506,0.5084,291355143
43,2022-05-11 05:00:00,0.776,0.7903,0.6934,0.6988,92006263
44,2022-05-11 04:00:00,0.8325,0.839,0.76,0.776,55554631
45,2022-05-11 03:00:00,0.8472,0.8497,0.8052,0.8327,38315496
46,2022-05-11 02:00:00,0.7821,0.8497,0.75,0.8476,62380502
47,2022-05-11 01:00:00,0.804,0.8115,0.7773,0.7821,42128411
48,2022-05-11 00:00:00,0.7988,0.85,0.7819,0.8049,60576380
49,2022-05-10 23:00:00,0.7187,0.81,0.7126,0.7987,99664324
50,2022-05-10 22:00:00,0.7927,0.84,0.67,0.7188,146735815
51,2022-05-10 21:00:00,0.9087,0.9087,0.785,0.794,109670577
52,2022-05-10 20:00:00,0.9132,0.918,0.903,0.9087,49105080
53,2022-05-10 19:00:00,0.9164,0.9176,0.898,0.9131,47782447
54,2022-05-10 18:00:00,0.9156,0.9181,0.9121,0.9162,14569729
55,2022-05-10 17:00:00,0.906,0.9188,0.9049,0.9155,17896028
56,2022-05-10 16:00:00,0.9076,0.9092,0.8974,0.9059,35344913
57,2022-05-10 15:00:00,0.9103,0.924,0.895,0.9076,100237237
58,2022-05-10 14:00:00,0.9282,0.9335,0.906,0.9103,86364624
59,2022-05-10 13:00:00,0.9224,0.9375,0.9211,0.9282,81197054
60,2022-05-10 12:00:00,0.9186,0.9299,0.9162,0.9223,49752222
61,2022-05-10 11:00:00,0.9018,0.9209,0.9009,0.9186,69260715
62,2022-05-10 10:00:00,0.8969,0.91,0.887,0.9018,109488935
63,2022-05-10 09:00:00,0.9193,0.9203,0.88,0.8968,139934390
64,2022-05-10 08:00:00,0.9032,0.929,0.9027,0.9193,150755464
65,2022-05-10 07:00:00,0.9387,0.94,0.869,0.9032,186021319
66,2022-05-10 06:00:00,0.9028,0.9499,0.8999,0.9389,194356545
67,2022-05-10 05:00:00,0.8492,0.917,0.8459,0.9028,203303411
68,2022-05-10 04:00:00,0.747,0.8565,0.7236,0.8492,191156945
69,2022-05-10 03:00:00,0.7501,0.7676,0.7072,0.747,127833289
70,2022-05-10 02:00:00,0.7909,0.8003,0.7432,0.7501,87294185
71,2022-05-10 01:00:00,0.8042,0.8486,0.735,0.79,140987733
72,2022-05-10 00:00:00,0.7543,0.82,0.6065,0.8042,190649263
73,2022-05-09 23:00:00,0.885,0.89,0.7511,0.754,133196177
74,2022-05-09 22:00:00,0.8688,0.9369,0.82,0.8856,178548990
75,2022-05-09 21:00:00,0.9356,0.952,0.8631,0.8662,110999921
76,2022-05-09 20:00:00,0.9499,0.9676,0.934,0.9346,103863541
77,2022-05-09 19:00:00,0.9481,0.951,0.9347,0.9498,131894345
78,2022-05-09 18:00:00,0.98,0.9802,0.9202,0.9483,214258397
79,2022-05-09 17:00:00,0.9811,0.9813,0.98,0.98,136230456
80,2022-05-09 16:00:00,0.9847,0.9869,0.98,0.9811,120802128
81,2022-05-09 15:00:00,0.9899,0.9902,0.984,0.9846,105793331
82,2022-05-09 14:00:00,0.9906,0.9912,0.9893,0.9899,81348433
83,2022-05-09 13:00:00,0.9945,0.9945,0.9903,0.9905,43452116
84,2022-05-09 12:00:00,0.9947,0.9951,0.9943,0.9944,17363634
85,2022-05-09 11:00:00,0.995,0.9953,0.9945,0.9948,21551015
86,2022-05-09 10:00:00,0.995,0.9955,0.9938,0.995,33869515
87,2022-05-09 09:00:00,0.9949,0.9952,0.9946,0.995,18565265
88,2022-05-09 08:00:00,0.995,0.9952,0.9942,0.9949,27798221
89,2022-05-09 07:00:00,0.995,0.9951,0.9943,0.995,11339394
90,2022-05-09 06:00:00,0.995,0.9954,0.9942,0.995,17140398
91,2022-05-09 05:00:00,0.9955,0.9958,0.995,0.995,19847980
92,2022-05-09 04:00:00,0.9957,0.9962,0.9952,0.9956,12181579
93,2022-05-09 03:00:00,0.9954,0.996,0.9951,0.9957,14036631
94,2022-05-09 02:00:00,0.9955,0.996,0.9951,0.9954,18610312
95,2022-05-09 01:00:00,0.9952,0.9962,0.9952,0.9956,7548284
96,2022-05-09 00:00:00,0.9955,0.9958,0.9951,0.9952,4057259
97,2022-05-08 23:00:00,0.9954,0.9959,0.9951,0.9954,6059834
98,2022-05-08 22:00:00,0.9959,0.9959,0.9949,0.9954,7968082
99,2022-05-08 21:00:00,0.9953,0.996,0.9948,0.9959,7411676
100,2022-05-08 20:00:00,0.9953,0.9954,0.9951,0.9953,3458923
101,2022-05-08 19:00:00,0.9953,0.9962,0.9952,0.9952,5672245
102,2022-05-08 18:00:00,0.9957,0.9962,0.995,0.9952,17780229
103,2022-05-08 17:00:00,0.997,0.9971,0.9952,0.9957,32595946
104,2022-05-08 16:00:00,0.998,0.9981,0.9966,0.997,31624791
105,2022-05-08 15:00:00,0.998,0.9991,0.9974,0.998,71335820
106,2022-05-08 14:00:00,0.9921,0.9981,0.9914,0.998,61086735
107,2022-05-08 13:00:00,0.9926,0.9941,0.9913,0.9921,34427860
108,2022-05-08 12:00:00,0.9931,0.9932,0.9925,0.9925,30640188
109,2022-05-08 11:00:00,0.9934,0.9938,0.9931,0.9931,13299994
110,2022-05-08 10:00:00,0.9948,0.9951,0.993,0.9933,45283272
111,2022-05-08 09:00:00,0.9951,0.9955,0.9944,0.9948,46056704
112,2022-05-08 08:00:00,0.996,0.9961,0.9948,0.9951,43843398
113,2022-05-08 07:00:00,0.9962,0.9963,0.9956,0.996,38330407
114,2022-05-08 06:00:00,0.9971,0.9972,0.9961,0.9962,31425836
115,2022-05-08 05:00:00,0.998,0.9985,0.997,0.9971,76841634
116,2022-05-08 04:00:00,0.996,0.998,0.9959,0.9979,92981812
117,2022-05-08 03:00:00,0.9941,0.9963,0.9939,0.996,81464605
118,2022-05-08 02:00:00,0.9891,0.9941,0.9888,0.9941,120214581
119,2022-05-08 01:00:00,0.9929,0.9931,0.9878,0.9891,141334292
120,2022-05-08 00:00:00,0.9939,0.9948,0.9926,0.9928,61952815
121,2022-05-07 23:00:00,0.9884,0.9959,0.9883,0.9939,145097771
122,2022-05-07 22:00:00,0.9952,0.996,0.9857,0.9884,102035725
123,2022-05-07 21:00:00,0.9963,0.9964,0.9927,0.9952,82495180
124,2022-05-07 20:00:00,0.9968,0.9975,0.9954,0.9963,27601510
125,2022-05-07 19:00:00,0.9981,0.9986,0.9965,0.9968,34087537
126,2022-05-07 18:00:00,0.9978,0.9987,0.9972,0.9981,24598031
127,2022-05-07 17:00:00,0.9992,0.9992,0.9978,0.9978,26566659
128,2022-05-07 16:00:00,0.9991,0.9992,0.9989,0.9992,39146031
129,2022-05-07 15:00:00,0.9993,0.9994,0.999,0.9991,30354380
130,2022-05-07 14:00:00,0.9995,0.9996,0.9993,0.9993,31649977
131,2022-05-07 13:00:00,0.9997,0.9997,0.9995,0.9995,6734059
132,2022-05-07 12:00:00,0.9997,0.9997,0.9996,0.9997,2620611
133,2022-05-07 11:00:00,0.9996,0.9997,0.9996,0.9997,2112867
