,timestamp,open,high,low,close,volume
0,2022-08-28 19:50:00,0.00821,0.00821,0.00821,0.00821,0
1,2022-08-28 19:45:00,0.00821,0.00821,0.00821,0.00821,0
2,2022-08-28 19:40:00,0.00821,0.00821,0.00821,0.00821,0
3,2022-08-28 19:35:00,0.00821,0.00821,0.00821,0.00821,0
4,2022-08-28 19:30:00,0.00821,0.00821,0.00821,0.00821,0
5,2022-08-28 19:25:00,0.00821,0.00821,0.00821,0.00821,0
6,2022-08-28 19:20:00,0.00821,0.00821,0.00821,0.00821,0
7,2022-08-28 19:15:00,0.00821,0.00821,0.00821,0.00821,0
8,2022-08-28 19:10:00,0.00821,0.00821,0.00821,0.00821,0
9,2022-08-28 19:05:00,0.00821,0.00821,0.00821,0.00821,0
10,2022-08-28 19:00:00,0.00821,0.00821,0.00821,0.00821,0
11,2022-08-28 18:55:00,0.00821,0.00821,0.00821,0.00821,0
12,2022-08-28 18:50:00,0.00821,0.00821,0.00821,0.00821,7346
13,2022-08-28 18:45:00,0.00821,0.00821,0.00821,0.00821,0
14,2022-08-28 18:40:00,0.00821,0.00821,0.00821,0.00821,0
15,2022-08-28 18:35:00,0.00821,0.00821,0.00821,0.00821,0
16,2022-08-28 18:30:00,0.00821,0.00821,0.00821,0.00821,0
17,2022-08-28 18:25:00,0.00821,0.00821,0.00821,0.00821,0
18,2022-08-28 18:20:00,0.00821,0.00821,0.00821,0.00821,0
19,2022-08-28 18:15:00,0.00821,0.00821,0.00821,0.00821,0
20,2022-08-28 18:10:00,0.00821,0.00821,0.00821,0.00821,0
21,2022-08-28 18:05:00,0.00821,0.00821,0.00821,0.00821,0
22,2022-08-28 18:00:00,0.00821,0.00821,0.00821,0.00821,0
23,2022-08-28 17:55:00,0.00821,0.00821,0.00821,0.00821,0
24,2022-08-28 17:50:00,0.00821,0.00821,0.00821,0.00821,0
25,2022-08-28 17:45:00,0.00821,0.00821,0.00821,0.00821,0
26,2022-08-28 17:40:00,0.00821,0.00821,0.00821,0.00821,0
27,2022-08-28 17:35:00,0.00821,0.00821,0.00821,0.00821,0
28,2022-08-28 17:30:00,0.00821,0.00821,0.00821,0.00821,0
29,2022-08-28 17:25:00,0.00821,0.00821,0.00821,0.00821,4653
30,2022-08-28 17:20:00,0.0082,0.0082,0.0082,0.0082,0
31,2022-08-28 17:15:00,0.0082,0.0082,0.0082,0.0082,0
32,2022-08-28 17:10:00,0.0082,0.0082,0.0082,0.0082,0
33,2022-08-28 17:05:00,0.0082,0.0082,0.0082,0.0082,0
34,2022-08-28 17:00:00,0.0082,0.0082,0.0082,0.0082,0
35,2022-08-28 16:55:00,0.0082,0.0082,0.0082,0.0082,0
36,2022-08-28 16:50:00,0.0082,0.0082,0.0082,0.0082,0
37,2022-08-28 16:45:00,0.0082,0.0082,0.0082,0.0082,0
38,2022-08-28 16:40:00,0.0082,0.0082,0.0082,0.0082,0
39,2022-08-28 16:35:00,0.0082,0.0082,0.0082,0.0082,0
40,2022-08-28 16:30:00,0.0082,0.0082,0.0082,0.0082,27004
41,2022-08-28 16:25:00,0.00823,0.00823,0.00823,0.00823,0
42,2022-08-28 16:20:00,0.00823,0.00823,0.00823,0.00823,0
43,2022-08-28 16:15:00,0.00823,0.00823,0.00823,0.00823,0
44,2022-08-28 16:10:00,0.00823,0.00823,0.00823,0.00823,4421
45,2022-08-28 16:05:00,0.0082,0.0082,0.0082,0.0082,1280
46,2022-08-28 16:00:00,0.0082,0.0082,0.0082,0.0082,0
47,2022-08-28 15:55:00,0.0082,0.0082,0.0082,0.0082,542
48,2022-08-28 15:50:00,0.0082,0.0082,0.0082,0.0082,0
49,2022-08-28 15:45:00,0.0082,0.0082,0.0082,0.0082,1479
50,2022-08-28 15:40:00,0.00819,0.00819,0.00816,0.00817,22588
51,2022-08-28 15:35:00,0.00821,0.00821,0.00821,0.00821,0
52,2022-08-28 15:30:00,0.00821,0.00821,0.00821,0.00821,0
53,2022-08-28 15:25:00,0.00821,0.00821,0.00821,0.00821,0
54,2022-08-28 15:20:00,0.00821,0.00821,0.00821,0.00821,0
55,2022-08-28 15:15:00,0.00821,0.00821,0.00821,0.00821,0
56,2022-08-28 15:10:00,0.00821,0.00821,0.00821,0.00821,0
57,2022-08-28 15:05:00,0.00821,0.00821,0.00821,0.00821,0
58,2022-08-28 15:00:00,0.00821,0.00821,0.00821,0.00821,0
59,2022-08-28 14:55:00,0.00821,0.00821,0.00821,0.00821,0
